Mass	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
37.75	1.0257784899270206e-10	9.886151619564743e-11	9.523195426686115e-11	9.436037368137917e-11	9.243381754453495e-11	9.162969688558675e-11	8.956277386396039e-11	8.915925636676647e-11	8.97988211567835e-11	8.815471963519173e-11	8.945533203075229e-11	8.836860410088576e-11	8.754736519067663e-11	8.628615877359636e-11	8.641291154853903e-11	8.64373711495503e-11	8.67305810503538e-11	8.548044216905026e-11	8.451010724552788e-11	8.522386268916549e-11	8.214288971242212e-11
37.78125	1.223756096457862e-10	1.1799032584303148e-10	1.1419445944405027e-10	1.1264166682734e-10	1.1056104642914732e-10	1.0938062261489634e-10	1.0711011244612934e-10	1.063630919451164e-10	1.066127880422485e-10	1.0520172233352554e-10	1.0661584115556622e-10	1.0527057697773401e-10	1.0407012057678244e-10	1.03253308680884e-10	1.0333856687028131e-10	1.0331733385493536e-10	1.0293108726466826e-10	1.0198881322809328e-10	1.0110778186911418e-10	1.0150372903305893e-10	9.765097758185348e-11
37.8125	1.4215564836383976e-10	1.3729993530997575e-10	1.330847237968058e-10	1.3057870063004628e-10	1.287831230545322e-10	1.2699681584127376e-10	1.2478851285635528e-10	1.23476687208246e-10	1.2341086486067354e-10	1.2205128574471757e-10	1.2336244525901208e-10	1.2196298138089645e-10	1.2017299655386893e-10	1.2014976513707865e-10	1.2024829743051413e-10	1.1990694548380532e-10	1.1873366179138145e-10	1.1798349797143004e-10	1.17528792253907e-10	1.1747211536849989e-10	1.1277501155149139e-10
37.84375	1.6141218917020694e-10	1.5590227719908256e-10	1.5108177209288698e-10	1.476281874523977e-10	1.463443949356602e-10	1.4412576687661272e-10	1.4184940722028472e-10	1.401121996202903e-10	1.3991477421093634e-10	1.3805877274730705e-10	1.3911134744137854e-10	1.3792961217617972e-10	1.3549793231870666e-10	1.3629512796153875e-10	1.3647288854556905e-10	1.3553980160452284e-10	1.3382038532849805e-10	1.3299020218404678e-10	1.3288482814122204e-10	1.3271805876513554e-10	1.2686941774919802e-10
37.875	1.7939506824493634e-10	1.7284071396339584e-10	1.6751970643991143e-10	1.6341632214089685e-10	1.6250621681646038e-10	1.6017780157806527e-10	1.5764997640665968e-10	1.5579131040777128e-10	1.5551900045540634e-10	1.5264063624176316e-10	1.5345259785082277e-10	1.5261092389806663e-10	1.496104490295025e-10	1.5104444084368396e-10	1.5111524531707943e-10	1.497077878331865e-10	1.479583539021334e-10	1.467009708155942e-10	1.4651714563829188e-10	1.469295518585767e-10	1.3946971355593973e-10
37.90625	1.953503053764294e-10	1.8754141295485027e-10	1.8194512563241005e-10	1.7760869164273885e-10	1.7683264574852586e-10	1.7444982958192412e-10	1.7166122689982188e-10	1.6989437634506999e-10	1.693319512385827e-10	1.6546537751072066e-10	1.6621254372850558e-10	1.6547871406480397e-10	1.6221816945272138e-10	1.6391307755547757e-10	1.6357633303432095e-10	1.6204677877329488e-10	1.6081622145058816e-10	1.5893764082619555e-10	1.5831086441764342e-10	1.5967389910276353e-10	1.5056415836323112e-10
37.9375	2.087838513187279e-10	1.997174509105193e-10	1.9412840779331475e-10	1.8986812122534502e-10	1.8912511834390244e-10	1.8640732013519568e-10	1.8344367691547347e-10	1.8180001948309155e-10	1.8059256867708484e-10	1.7650390871093435e-10	1.7733887969217932e-10	1.761901874397509e-10	1.7325610390805934e-10	1.7461201928803405e-10	1.7380979988601553e-10	1.7237787586221742e-10	1.7183451883617806e-10	1.6958304205338948e-10	1.6852744200157588e-10	1.7034895716250276e-10	1.602203092421206e-10
37.96875	2.1942586636569672e-10	2.0920301602167513e-10	2.0387092014573227e-10	1.9987611565852603e-10	1.991212750240834e-10	1.9581396226708847e-10	1.9272443363416158e-10	1.9112413041089127e-10	1.8908513643722813e-10	1.857419357209622e-10	1.8669281398597803e-10	1.8466851658960337e-10	1.825305462332949e-10	1.829425777533089e-10	1.8190751682745088e-10	1.8061155349080593e-10	1.8049059469227302e-10	1.7841068900015244e-10	1.7716750289054062e-10	1.7845983024677992e-10	1.6810529357424997e-10
38.0	2.270478804966558e-10	2.1601083421973755e-10	2.1090566793002807e-10	2.0730951677538911e-10	2.064099724474744e-10	2.025330042565443e-10	1.9944515483594216e-10	1.9776739967891643e-10	1.9505709547562589e-10	1.9294135733538553e-10	1.939032961972842e-10	1.9093003567061118e-10	1.8958007386160602e-10	1.8881049501651148e-10	1.8771298404551828e-10	1.8663354195425086e-10	1.8660223366495643e-10	1.8499353438006239e-10	1.83726631131087e-10	1.8391170530929202e-10	1.7369754246043811e-10
38.03125	2.3154800299352019e-10	2.2022876577931783e-10	2.15171644390999e-10	2.1190757482081324e-10	2.106697039039318e-10	2.064559773140573e-10	2.0366980324482142e-10	2.017400552167814e-10	1.9885849911194242e-10	1.9767280867721837e-10	1.9846600751716181e-10	1.948887579095171e-10	1.9405187179355465e-10	1.9235070480849714e-10	1.9102540382842648e-10	1.9036149045970063e-10	1.9028230380246924e-10	1.8903686949123255e-10	1.8775572763196635e-10	1.8704832127625082e-10	1.7674306462822642e-10
38.0625	2.330870496614068e-10	2.2173608782427578e-10	2.1685069018229086e-10	2.1363145974451214e-10	2.1184028142773315e-10	2.0768470276877338e-10	2.0541392198314412e-10	2.0309486037373148e-10	2.0060514360764614e-10	1.9948256935187203e-10	1.9999103761936254e-10	1.9636180181858975e-10	1.958642692478918e-10	1.9370555159881064e-10	1.918345621243489e-10	1.9172030629732717e-10	1.9166788989277705e-10	1.905999524876023e-10	1.8929015299651297e-10	1.8824856951038527e-10	1.7728812862216614e-10
38.09375	2.3178943486801273e-10	2.2026183654766385e-10	2.159413065028204e-10	2.1259238813797765e-10	2.0998958127904643e-10	2.0629317698528382e-10	2.0452883831012514e-10	2.0191456839846467e-10	1.9995406719264253e-10	1.981555752816888e-10	1.9836890463587054e-10	1.9518775484783646e-10	1.9495807745961713e-10	1.9267180906279435e-10	1.9022905473065066e-10	1.905409857672069e-10	1.9064773371102461e-10	1.8970715276456218e-10	1.8851950556175723e-10	1.8739573781623164e-10	1.7552252706831695e-10
38.125	2.2767357443775893e-10	2.1606569311494184e-10	2.1240063874383708e-10	2.09011016827354e-10	2.053957559589037e-10	2.022774586718512e-10	2.0102389197695913e-10	1.9835229292386458e-10	1.9656146155178078e-10	1.9411916518663475e-10	1.9406078133332727e-10	1.9155722841279754e-10	1.9147033958333282e-10	1.891191647729329e-10	1.8654122690975328e-10	1.8693814551884458e-10	1.8717263849943322e-10	1.8632589915412723e-10	1.855892106661372e-10	1.842549446351427e-10	1.719438064151646e-10
38.15625	2.21555690460562e-10	2.1055594767727115e-10	2.0707945080911117e-10	2.0368941255899387e-10	1.9919510485522096e-10	1.9648997706678273e-10	1.9578501320172137e-10	1.9316441501882053e-10	1.9121480787642753e-10	1.8878563989854769e-10	1.884432748733289e-10	1.865560206315564e-10	1.8642651311573388e-10	1.8402580848064787e-10	1.8177723215551111e-10	1.8197782170048526e-10	1.8216794739345232e-10	1.812646838184051e-10	1.8117547739837647e-10	1.7961175602376755e-10	1.676306593534349e-10
38.1875	2.153723033249122e-10	2.0565012193163312e-10	2.0173449022387047e-10	1.982241176756716e-10	1.9342094592644798e-10	1.909037927738666e-10	1.905377661204355e-10	1.87957219233148e-10	1.8589196848495249e-10	1.8407590729463408e-10	1.8337419083191975e-10	1.8192233830482962e-10	1.8161813719608233e-10	1.793956927453877e-10	1.774801972054263e-10	1.7737636359704823e-10	1.7749447744908053e-10	1.7635093385592882e-10	1.7666787477388368e-10	1.7525547679753117e-10	1.638431612605018e-10
38.21875	2.104693919147138e-10	2.0199246442142993e-10	1.9735632572626116e-10	1.9379158000543129e-10	1.8927247269484582e-10	1.8685424041375853e-10	1.8642383470268697e-10	1.8382344257883432e-10	1.818183936741491e-10	1.8076166952152306e-10	1.7972683064026995e-10	1.7845336319766147e-10	1.7799654805639165e-10	1.763308388191831e-10	1.7448233136097002e-10	1.7393481099858832e-10	1.7420838382964376e-10	1.7272903940490636e-10	1.7289805698261773e-10	1.7210516345400606e-10	1.6083642750963634e-10
38.25	2.057974901603643e-10	1.9807426532292283e-10	1.9289346508966076e-10	1.8956006209158716e-10	1.8548453051270286e-10	1.8330932605170602e-10	1.8261334111535632e-10	1.7979052968630782e-10	1.779025121662059e-10	1.7735414525876791e-10	1.763050816450118e-10	1.7483005321228262e-10	1.7434451105025062e-10	1.7345756775366539e-10	1.716145281438486e-10	1.705044161415259e-10	1.7106972782787722e-10	1.692909284978228e-10	1.6893124399341986e-10	1.6878631825534285e-10	1.5722739776791173e-10
38.28125	1.9867668621387224e-10	1.915223535320365e-10	1.8616648500557886e-10	1.8324636252842197e-10	1.7943535546294243e-10	1.777249319934171e-10	1.7683826625258803e-10	1.7357598691702947e-10	1.7180744327216502e-10	1.7141656150077011e-10	1.7071720426198311e-10	1.6874247832365796e-10	1.682682188031137e-10	1.6807238933935764e-10	1.6639116473537996e-10	1.649655273494588e-10	1.654972547893152e-10	1.6357135090849795e-10	1.628603502057402e-10	1.629319318352529e-10	1.5111487061680862e-10
38.3125	1.8724849448759073e-10	1.80911077785062e-10	1.7572564237067212e-10	1.732513854602047e-10	1.6958015547352545e-10	1.6833671956373308e-10	1.6733966989868065e-10	1.6370337030391369e-10	1.621016931796504e-10	1.6171389227714883e-10	1.6133648583771532e-10	1.5893908411612756e-10	1.5833756528138565e-10	1.586542980325234e-10	1.5722134705242752e-10	1.5594039948219063e-10	1.5595068292295622e-10	1.5405844655536072e-10	1.5350032356309384e-10	1.534613547349295e-10	1.4169372619665666e-10
38.34375	1.7129282714467564e-10	1.6594542406878077e-10	1.612466132838719e-10	1.5916902518231524e-10	1.5583838386401538e-10	1.5471819658774422e-10	1.5371330597258037e-10	1.5002274422748485e-10	1.4866341491170942e-10	1.48288673007535e-10	1.4787118751691253e-10	1.454663750566354e-10	1.4449862140164527e-10	1.4529773217919484e-10	1.4406673076727827e-10	1.4307803553048615e-10	1.425061041393505e-10	1.4083643973261672e-10	1.4060987096886635e-10	1.4053221086829382e-10	1.291809020864676e-10
38.375	1.5078477355601194e-10	1.4630056888176313e-10	1.4239312506880708e-10	1.405206506710499e-10	1.3795914410863475e-10	1.3651144104009916e-10	1.3581046010013864e-10	1.3238601881404577e-10	1.3131025433654742e-10	1.309751057609887e-10	1.3024234468694829e-10	1.282657591250569e-10	1.2675371863224427e-10	1.2801244786420085e-10	1.269278016025055e-10	1.2609459310031212e-10	1.2521852998936822e-10	1.2398994331253022e-10	1.2382507519337338e-10	1.238753821741767e-10	1.1350637096896321e-10
38.40625	1.2547585193090072e-10	1.2164602658515378e-10	1.1877587802189282e-10	1.1689521572932904e-10	1.1530539023585362e-10	1.1342930761326642e-10	1.1333334964946928e-10	1.1041725866967056e-10	1.0961023755307053e-10	1.0940270217529857e-10	1.0831533586719289e-10	1.0695659635739929e-10	1.050141293368334e-10	1.0645097303640938e-10	1.0550767898243052e-10	1.0481483042612538e-10	1.0376252634891614e-10	1.0312644488363887e-10	1.027722074109505e-10	1.0296195146475284e-10	9.435763975718103e-11
38.4375	9.724789723497551e-11	9.394104938387215e-11	9.220117724861865e-11	9.02727961826777e-11	8.942500212549831e-11	8.749318630707492e-11	8.79472536463588e-11	8.570600479318458e-11	8.516100324928999e-11	8.512635041313388e-11	8.379608118502802e-11	8.298089299030309e-11	8.105360826959895e-11	8.22199391903311e-11	8.146458507773957e-11	8.10247494098526e-11	7.978837729405441e-11	7.971080046020873e-11	7.91286133838831e-11	7.945478996962407e-11	7.313569194700165e-11
38.46875	7.13884715231039e-11	6.849147637932873e-11	6.77373712676399e-11	6.58435389544465e-11	6.535919028216597e-11	6.384465178754795e-11	6.445776551400328e-11	6.291428489291206e-11	6.264345986384257e-11	6.259785051421218e-11	6.128077906231155e-11	6.081498499233007e-11	5.932280361387043e-11	5.995272334136104e-11	5.943946029818292e-11	5.9262178497832e-11	5.7998154889826736e-11	5.828284382891624e-11	5.749005438371313e-11	5.805535913117055e-11	5.3783259096329417e-11
38.5	5.3255386212036626e-11	5.065292282835365e-11	5.050612011947564e-11	4.874409903488086e-11	4.836525624440924e-11	4.748875251370244e-11	4.777686232748657e-11	4.680796028555534e-11	4.676555323546161e-11	4.650354060165007e-11	4.548493873213211e-11	4.5165871043195693e-11	4.419022786583682e-11	4.434668951502907e-11	4.4053160425105986e-11	4.402004108450264e-11	4.2984379944321915e-11	4.3421963941137065e-11	4.2457200949419516e-11	4.3312672892703574e-11	4.028338426720346e-11
38.53125	4.421104454754854e-11	4.180674903486725e-11	4.181310853113018e-11	4.029363301349953e-11	3.992023378529552e-11	3.9597256029644257e-11	3.923813704509449e-11	3.8652907263792e-11	3.873325965519925e-11	3.830978242969074e-11	3.76440129068456e-11	3.734409656508397e-11	3.670275541822754e-11	3.662070993670774e-11	3.6436041683796105e-11	3.640642648461423e-11	3.57167906361866e-11	3.619106750396561e-11	3.5171410922574253e-11	3.618116917181169e-11	3.366136536175901e-11
38.5625	4.197501374259005e-11	3.957736915971566e-11	3.946636073504095e-11	3.8279848041389286e-11	3.7912020744990116e-11	3.7817117493066377e-11	3.686317223694502e-11	3.6475308884398316e-11	3.6570670103319713e-11	3.619086280659545e-11	3.5654854069200326e-11	3.541581958255158e-11	3.486619326587004e-11	3.475013679588024e-11	3.456711999971773e-11	3.446152044284112e-11	3.4069299464922764e-11	3.4486323519100637e-11	3.3580905417496254e-11	3.453881972093065e-11	3.2167084967893445e-11
38.59375	4.3609272443179137e-11	4.092650177089929e-11	4.070195222527495e-11	3.984857582794987e-11	3.948143895149414e-11	3.915745852567376e-11	3.803429446391782e-11	3.7734353836027523e-11	3.772678350277836e-11	3.749928492724486e-11	3.684683808069522e-11	3.684678256954399e-11	3.618469066046792e-11	3.612777091377417e-11	3.591394889812527e-11	3.574017470864277e-11	3.5520201363548054e-11	3.5719906199549456e-11	3.5074127630041474e-11	3.5868849557196825e-11	3.350998992179832e-11
38.625	4.715751747430552e-11	4.4065411042293334e-11	4.379126922193777e-11	4.316615467847562e-11	4.273544365607229e-11	4.1832062119828706e-11	4.104249579084396e-11	4.082607168998109e-11	4.055000779601414e-11	4.045245041717216e-11	3.964604686212958e-11	3.997276468159505e-11	3.9116140881922945e-11	3.9128610074268266e-11	3.889271890655799e-11	3.8684631886720666e-11	3.8470861912776044e-11	3.837525783256801e-11	3.802785170092804e-11	3.861331740462326e-11	3.617779339992744e-11
38.65625	5.168308489511553e-11	4.835085110066473e-11	4.791881474952575e-11	4.734233144398914e-11	4.680165976989059e-11	4.534688596846692e-11	4.509591658430345e-11	4.498283689979843e-11	4.429534863903406e-11	4.426276012381436e-11	4.342355294784106e-11	4.3912953134883637e-11	4.295905992046656e-11	4.303755615775451e-11	4.279338688961687e-11	4.255145888421019e-11	4.2101357122792393e-11	4.19439379062414e-11	4.176448423209855e-11	4.208290313445495e-11	3.948870397341153e-11
38.6875	5.6920277519134643e-11	5.3574301245307154e-11	5.276167003298582e-11	5.204242245482327e-11	5.144617024055442e-11	4.985575147165022e-11	4.987889268281975e-11	4.9823489084444006e-11	4.872210968009938e-11	4.871492098601493e-11	4.7943187614363225e-11	4.831656602588552e-11	4.741164405519527e-11	4.75630090868151e-11	4.737620018513411e-11	4.7133283387346125e-11	4.614707574401855e-11	4.6374095535872684e-11	4.607880743634496e-11	4.613888784921194e-11	4.3293105211894556e-11
38.71875	6.288359416517508e-11	5.960679172467565e-11	5.826757826232765e-11	5.726316296139622e-11	5.672931222000521e-11	5.550849710433958e-11	5.522754822906428e-11	5.515984197179691e-11	5.373206393710639e-11	5.381315185126745e-11	5.312680156910332e-11	5.324979346355008e-11	5.238948164176804e-11	5.261144991886013e-11	5.2571516584443145e-11	5.247752579706777e-11	5.0807219542647886e-11	5.1628468861197874e-11	5.093976282455337e-11	5.089029891935937e-11	4.7629546140459667e-11
38.75	6.958785631061559e-11	6.640044070138629e-11	6.452654383037881e-11	6.31281762975e-11	6.270382130191265e-11	6.213415892908358e-11	6.107022526569139e-11	6.098403032561706e-11	5.928576379821138e-11	5.961389021313934e-11	5.894711802012509e-11	5.895214177931152e-11	5.795335392133616e-11	5.823590915055021e-11	5.829323135309039e-11	5.853627998986255e-11	5.6398746783870024e-11	5.7474542486390945e-11	5.636448599521948e-11	5.641277375789677e-11	5.2524987831370495e-11
38.78125	7.706820598363251e-11	7.395330875459294e-11	7.176330363289907e-11	6.982485423190354e-11	6.94097349041023e-11	6.938145197254997e-11	6.753432535422377e-11	6.745372316263598e-11	6.558082549235067e-11	6.62203833434738e-11	6.539966485030746e-11	6.558854848126572e-11	6.424440146535204e-11	6.452214457164374e-11	6.446428113537905e-11	6.51306786281225e-11	6.2977040249379e-11	6.364862109586866e-11	6.240416516867242e-11	6.269045699225373e-11	5.806315497847159e-11
38.8125	8.553736885463792e-11	8.22131945854565e-11	8.031410259068394e-11	7.760501963272048e-11	7.706880966740215e-11	7.713214789095701e-11	7.496556153618883e-11	7.487212239087881e-11	7.30574767349168e-11	7.381119326854702e-11	7.26166973774589e-11	7.324036516154209e-11	7.154441622470031e-11	7.155630254995771e-11	7.121146727850913e-11	7.231971271837168e-11	7.037089660988372e-11	7.024529569132909e-11	6.920220646522424e-11	6.973830540824011e-11	6.445163847068613e-11
38.84375	9.531957861907969e-11	9.12332154268114e-11	9.028636865915374e-11	8.663320061330637e-11	8.594675665607454e-11	8.569813608749755e-11	8.372685877944264e-11	8.357252390123193e-11	8.201271606278482e-11	8.250457261826938e-11	8.082397945363695e-11	8.199672191233631e-11	8.023173098115066e-11	7.954063796500321e-11	7.889731229449026e-11	8.048915700609172e-11	7.846581717707579e-11	7.778273164449345e-11	7.69699859404227e-11	7.769236642918287e-11	7.190926326616776e-11
38.875	1.0649942039364646e-10	1.013651454440101e-10	1.0121459226297702e-10	9.68751190377759e-11	9.602046241452555e-11	9.5466648475373e-11	9.388106264607288e-11	9.359549246745758e-11	9.226849145838045e-11	9.215674057205803e-11	9.008610524219307e-11	9.175780274484069e-11	9.033137432501448e-11	8.869016632218063e-11	8.781859267559255e-11	8.97714749759082e-11	8.731370487735646e-11	8.67238225676914e-11	8.587593136599736e-11	8.667438294862606e-11	8.045795973909975e-11
38.90625	1.1872226812759124e-10	1.12953688069517e-10	1.1247443254536194e-10	1.0820853241222395e-10	1.0697878000121008e-10	1.0639908398779596e-10	1.0511908704602391e-10	1.0459266092111008e-10	1.033742327849474e-10	1.0249402021544896e-10	1.0028643193660258e-10	1.0207289874442083e-10	1.0127827049233318e-10	9.892099639419172e-11	9.797268551992033e-11	9.971631159677585e-11	9.703766956636883e-11	9.702408321210498e-11	9.593750793790434e-11	9.654036597916971e-11	8.983280092023094e-11
38.9375	1.3159372203030983e-10	1.2592020481871913e-10	1.2411258132338787e-10	1.2058558318539525e-10	1.1861042703564806e-10	1.1815433353934424e-10	1.1716905223835283e-10	1.1628011054032328e-10	1.150932960047868e-10	1.1347560391339329e-10	1.1142563260957417e-10	1.1273504352260488e-10	1.1256163362505234e-10	1.0991448723407515e-10	1.0921499815630398e-10	1.1000398508764775e-10	1.0778467007810377e-10	1.0835059932601254e-10	1.0699654356960409e-10	1.0705981240421991e-10	9.979092552292457e-11
38.96875	1.4535454784248003e-10	1.400409649354728e-10	1.3689897826463238e-10	1.342079780641825e-10	1.3126312536915208e-10	1.307602220945725e-10	1.3022909139959182e-10	1.2884338040919374e-10	1.2762020606960078e-10	1.2544605632047734e-10	1.2382275760280947e-10	1.243765507252803e-10	1.2439917151940705e-10	1.217151518462245e-10	1.2157970463722023e-10	1.2115701497616982e-10	1.198193627649502e-10	1.2068375465634773e-10	1.1902709373678988e-10	1.184190662195661e-10	1.1056751347826577e-10
39.0	1.6092292776104244e-10	1.554640305378996e-10	1.515941538965393e-10	1.4959702920869233e-10	1.4575403384231578e-10	1.4481152388334806e-10	1.4476124465812035e-10	1.4278782323184913e-10	1.4139860116113567e-10	1.390320913952081e-10	1.379038272464328e-10	1.3787690433808564e-10	1.374742264470541e-10	1.350323602933301e-10	1.3533074660898592e-10	1.340817040729192e-10	1.3350411054435796e-10	1.3439316326468997e-10	1.324132331559369e-10	1.3119536013128652e-10	1.2278926486697372e-10
39.03125	1.7912360483762768e-10	1.7265976148816975e-10	1.684775929877702e-10	1.6723698814669063e-10	1.6265888636013415e-10	1.6096142474442132e-10	1.6100958066811444e-10	1.585937492443179e-10	1.568789265160575e-10	1.547884875829908e-10	1.5379281181893134e-10	1.5352204230101307e-10	1.5239870476690953e-10	1.5061073221911414e-10	1.5066888015002888e-10	1.492563295180105e-10	1.490412793181406e-10	1.4972724449169306e-10	1.476331557004329e-10	1.4590602337438696e-10	1.3691896227907563e-10
39.0625	2.0020128610465093e-10	1.922341313909115e-10	1.877133587457891e-10	1.8734265527786675e-10	1.8207686747206964e-10	1.7967467791368819e-10	1.7916601535716836e-10	1.7668468077491895e-10	1.7453943845779918e-10	1.7298398824472372e-10	1.7153886644472038e-10	1.7136886354407466e-10	1.6968605687228688e-10	1.6864448726394698e-10	1.6778099742875696e-10	1.667984639297515e-10	1.6645350375821266e-10	1.6674669978122836e-10	1.6501043587080488e-10	1.629296281224768e-10	1.531289123279933e-10
39.09375	2.2435518720609338e-10	2.1506220415634658e-10	2.1002873051845228e-10	2.1021459573056234e-10	2.0422831481514692e-10	2.0146351253913508e-10	1.998892162902166e-10	1.9768489623039898e-10	1.9505504156303033e-10	1.940089616736529e-10	1.9186424671246982e-10	1.919791131621551e-10	1.8993726036420355e-10	1.8922481637151378e-10	1.8736891205239914e-10	1.8708419535773402e-10	1.8602155926750186e-10	1.8592141715068067e-10	1.85024828791569e-10	1.8268263290988074e-10	1.7175602606833706e-10
39.125	2.5241025936040273e-10	2.422798905943324e-10	2.366216389493303e-10	2.3641694157916504e-10	2.2975264746261104e-10	2.269563981194267e-10	2.2428416068809298e-10	2.2251317455257436e-10	2.1936788496823567e-10	2.1857807230851733e-10	2.1601352651057226e-10	2.1611334943827387e-10	2.1383125825558125e-10	2.1288754092907425e-10	2.1065416078158705e-10	2.1084931023374054e-10	2.0845741799391249e-10	2.0830148717010388e-10	2.084112882272393e-10	2.0564770719655456e-10	1.934621907118128e-10
39.15625	2.8564664522612304e-10	2.7485158593520964e-10	2.683227251498721e-10	2.666384613103645e-10	2.5942600845318964e-10	2.5680316206866394e-10	2.5342755671786676e-10	2.520801900551817e-10	2.4846530388700216e-10	2.4724539082754404e-10	2.4481611182736174e-10	2.4423554845220963e-10	2.419619504756554e-10	2.404316468140877e-10	2.38735115010158e-10	2.3880328270386997e-10	2.3466645293623856e-10	2.3496848911008783e-10	2.3576426921856353e-10	2.3245277924743846e-10	2.189763509408138e-10
39.1875	3.2505825808826216e-10	3.132696324570361e-10	3.0542124385135594e-10	3.0176236509582566e-10	2.941583088222899e-10	2.9177674165659084e-10	2.880852500997122e-10	2.8686672481903486e-10	2.8295724097127106e-10	2.8040311739196966e-10	2.785325858845056e-10	2.7690363890719993e-10	2.74848310777287e-10	2.7277285985505273e-10	2.722011782640976e-10	2.715815072829031e-10	2.6588942159122553e-10	2.666805110074222e-10	2.674779009392836e-10	2.6397023455970725e-10	2.4907281792607705e-10
39.21875	3.712648799503171e-10	3.58048007909062e-10	3.4861305509004126e-10	3.429568851132103e-10	3.3527519649467763e-10	3.3302441360127943e-10	3.29135774190803e-10	3.2711860997736153e-10	3.23264998103312e-10	3.191045483408317e-10	3.176406915272878e-10	3.152618444079991e-10	3.133106829533716e-10	3.1115582332930103e-10	3.113811430921487e-10	3.1007468814792105e-10	3.0385491345263915e-10	3.042128493557783e-10	3.044119678552448e-10	3.0122410121791177e-10	2.8471894286674626e-10
39.25	4.2548764511707304e-10	4.104305229013505e-10	3.9951686403583153e-10	3.917720869939245e-10	3.8445729932945483e-10	3.8216105280319823e-10	3.781937818470027e-10	3.7387873352834333e-10	3.7044611822523166e-10	3.653777280732129e-10	3.6337316489110094e-10	3.6089825572460654e-10	3.5873803927444214e-10	3.570677364894692e-10	3.5690153610268283e-10	3.555862271298338e-10	3.50098006141053e-10	3.48845230480066e-10	3.482999999526726e-10	3.4535474480179573e-10	3.2709393527063924e-10
39.28125	4.900110872618768e-10	4.723196833644749e-10	4.6022002875290013e-10	4.50400439166998e-10	4.4351880501558583e-10	4.4106254759590513e-10	4.372358031190515e-10	4.295463984504977e-10	4.263964736850312e-10	4.2162626168185113e-10	4.1755804369714156e-10	4.1552086771368124e-10	4.129959429999275e-10	4.119545538028291e-10	4.1019601604297407e-10	4.0966727232749633e-10	4.0549585911264785e-10	4.022950583770779e-10	4.012034038325396e-10	3.979190588143666e-10	3.777295420892557e-10
39.3125	5.680298453825117e-10	5.465048413810791e-10	5.335782371496123e-10	5.218612764146258e-10	5.150069259940437e-10	5.121351676073971e-10	5.083405363315308e-10	4.975700407250372e-10	4.937810160754452e-10	4.906744455190903e-10	4.828775157506016e-10	4.81496675863724e-10	4.787837903919012e-10	4.777373496800408e-10	4.741760317727994e-10	4.744495352149158e-10	4.715430268475984e-10	4.668910813521165e-10	4.655487384486179e-10	4.6168094347542876e-10	4.3915224234858385e-10
39.34375	6.649615302833922e-10	6.382242512259495e-10	6.247519168667282e-10	6.106482541845537e-10	6.039677091784768e-10	5.999875041240443e-10	5.954218784687271e-10	5.829291493952837e-10	5.772692324157447e-10	5.771234601326114e-10	5.645221512473597e-10	5.636606181802506e-10	5.609742670387163e-10	5.585344409198001e-10	5.541835879085966e-10	5.542237224709368e-10	5.526610280526256e-10	5.469362740484485e-10	5.459594998313833e-10	5.415659032337317e-10	5.160421534533555e-10
39.375	7.911711841224189e-10	7.571219207136437e-10	7.433117454880289e-10	7.250814948456252e-10	7.201029772474499e-10	7.140423252671724e-10	7.068900464979322e-10	6.942224017869592e-10	6.858400514175855e-10	6.89363954808897e-10	6.724523715639918e-10	6.716390776873027e-10	6.685309528187133e-10	6.630336835122819e-10	6.591932555366498e-10	6.576276745384746e-10	6.58027909938852e-10	6.507175354109052e-10	6.513908301641891e-10	6.455431744711859e-10	6.169069699524243e-10
39.40625	9.673849499236553e-10	9.223549701786737e-10	9.086891794574115e-10	8.834056819395641e-10	8.821996466679138e-10	8.735206447063604e-10	8.601497847315898e-10	8.489350888929437e-10	8.371113247029882e-10	8.446362498304438e-10	8.255801042800215e-10	8.240038651408099e-10	8.186659128384122e-10	8.087944203261088e-10	8.061948886251002e-10	8.018630204276178e-10	8.049458322112457e-10	7.951467817512992e-10	7.985901939733253e-10	7.887013264706866e-10	7.587372952144733e-10
39.4375	1.2461545129127671e-09	1.1835213920008414e-09	1.1708770619733855e-09	1.1329115423563962e-09	1.1377393471789787e-09	1.1273397770850124e-09	1.0998029154052347e-09	1.0934094740733258e-09	1.0747582823711355e-09	1.0883778323034221e-09	1.0711205256086487e-09	1.0656457938296171e-09	1.055060705468236e-09	1.0389591409420973e-09	1.0394733962471037e-09	1.0305316600067727e-09	1.0345364565012005e-09	1.0237772851695581e-09	1.0285543527999153e-09	1.0115732695936686e-09	9.858979188592798e-10
39.46875	1.7904548954561506e-09	1.6938361824259118e-09	1.681426886612769e-09	1.6157356563795133e-09	1.6329054774999463e-09	1.6265739866128115e-09	1.5634000760655908e-09	1.5736710823333055e-09	1.5340065884217324e-09	1.5615423398784856e-09	1.5577765744012595e-09	1.53430990135206e-09	1.5168065692350297e-09	1.4852477026039423e-09	1.497230672775629e-09	1.479781186475293e-09	1.4699765849002233e-09	1.4701215800272394e-09	1.4701606598777062e-09	1.4433921835532715e-09	1.4372721901523278e-09
