XSL Export	sintesis_2023-06-28_300w_1lar_2g_h_sin_shielding_.sac																																																																																																																																											
Date & Time	28/06/2023 8:34																																																																																																																																											
Nb Cycles	140																																																																																																																																											
																																																																																																																																												
First mass	1			Ion current	A																																																																																																																																							
Scan Width	50			Mass Unit	u																																																																																																																																							
Value/Mass	32																																																																																																																																											
u Start	1																																																																																																																																											
u End	51																																																																																																																																											
																																																																																																																																												
	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140
48.40625	4.96374E-13	5.29969E-13	4.96259E-13	5.84738E-13	7.04267E-13	7.70235E-13	7.99701E-13	7.86225E-13	7.30674E-13	8.38257E-13	7.79715E-13	8.03808E-13	8.55998E-13	7.89081E-13	8.39744E-13	8.97974E-13	9.43962E-13	8.19631E-13	9.31817E-13	8.30054E-13	9.07431E-13	9.56633E-13	8.76915E-13	9.61157E-13	9.04701E-13	9.21939E-13	8.02431E-13	9.16018E-13	9.4706E-13	8.94829E-13	1.03075E-12	1.03276E-12	9.5827E-13	8.93545E-13	9.08935E-13	8.84647E-13	9.1349E-13	8.69213E-13	9.51162E-13	9.96076E-13	9.47348E-13	9.11786E-13	8.93534E-13	9.26855E-13	9.54324E-13	9.40415E-13	9.55401E-13	9.0805E-13	9.4585E-13	9.86101E-13	8.6131E-13	9.6798E-13	9.243E-13	9.66763E-13	9.95756E-13	8.8669E-13	9.93798E-13	9.70894E-13	9.22463E-13	9.46604E-13	9.57905E-13	9.40127E-13	8.59058E-13	9.41566E-13	9.92962E-13	9.62187E-13	1.02857E-12	9.45165E-13	9.1216E-13	9.72433E-13	9.02468E-13	8.98172E-13	9.69887E-13	9.00153E-13	9.27324E-13	9.78384E-13	9.9484E-13	9.37832E-13	9.44527E-13	9.75111E-13	9.20283E-13	8.82232E-13	9.52256E-13	8.8846E-13	9.83905E-13	9.26524E-13	8.09747E-13	1.01834E-12	9.40175E-13	8.96178E-13	8.49555E-13	9.22396E-13	9.23414E-13	9.63368E-13	8.90774E-13	9.31008E-13	8.76854E-13	9.18029E-13	9.10373E-13	9.45954E-13	9.22249E-13	8.6792E-13	8.90157E-13	8.85291E-13	8.16234E-13	9.52173E-13	9.06808E-13	9.43175E-13	8.99034E-13	9.26971E-13	9.48694E-13	9.16855E-13	8.60487E-13	8.67128E-13	8.85443E-13	9.404E-13	1.01529E-12	8.76925E-13	8.90195E-13	9.47533E-13	8.41037E-13	9.09925E-13	9.24677E-13	8.44897E-13	9.11336E-13	9.10486E-13	8.84653E-13	8.57341E-13	9.01977E-13	9.01347E-13	8.95665E-13	9.10532E-13	8.10819E-13	9.61378E-13	7.91689E-13	8.44453E-13	9.43299E-13	9.09581E-13	9.67525E-13	5.07681E-13
48.4375	4.83661E-13	5.26029E-13	5.06421E-13	5.65249E-13	6.53531E-13	7.02749E-13	7.56352E-13	7.32287E-13	6.64587E-13	7.9186E-13	7.19906E-13	7.52894E-13	8.20297E-13	7.30163E-13	8.09636E-13	8.49396E-13	8.80231E-13	7.35611E-13	8.49148E-13	7.87488E-13	8.20264E-13	8.66089E-13	8.22117E-13	8.69158E-13	8.59213E-13	8.41562E-13	7.34426E-13	8.71672E-13	8.65118E-13	8.24836E-13	9.33818E-13	9.26797E-13	8.48125E-13	8.16425E-13	8.03061E-13	7.98066E-13	8.24655E-13	7.68348E-13	8.84288E-13	9.01402E-13	8.61225E-13	7.98748E-13	7.85575E-13	8.47151E-13	8.79172E-13	8.87682E-13	8.74405E-13	8.39114E-13	8.93063E-13	8.77797E-13	8.0031E-13	8.87382E-13	8.2843E-13	8.63734E-13	8.93681E-13	8.35464E-13	9.1547E-13	9.14243E-13	8.68843E-13	8.45014E-13	8.86087E-13	8.53559E-13	7.88119E-13	8.35467E-13	8.86757E-13	8.56914E-13	9.15432E-13	8.64034E-13	8.33287E-13	9.19989E-13	8.06861E-13	8.11746E-13	8.78282E-13	7.97161E-13	8.14703E-13	8.83661E-13	9.06239E-13	8.3056E-13	8.3268E-13	8.81551E-13	8.18147E-13	7.89168E-13	8.50953E-13	8.12958E-13	8.7319E-13	8.38848E-13	7.43744E-13	8.80307E-13	8.59048E-13	8.04847E-13	7.53788E-13	8.19582E-13	8.56631E-13	8.3548E-13	7.92888E-13	7.99808E-13	7.90813E-13	8.12898E-13	8.40756E-13	8.47859E-13	8.36986E-13	7.91747E-13	7.99883E-13	7.90024E-13	7.5048E-13	8.34693E-13	8.17204E-13	8.40797E-13	7.94676E-13	8.25115E-13	8.76916E-13	8.12799E-13	7.54105E-13	8.01033E-13	7.79013E-13	8.36598E-13	9.02205E-13	7.87009E-13	7.93906E-13	8.57398E-13	7.71541E-13	8.15748E-13	8.35073E-13	7.80103E-13	8.23269E-13	8.13904E-13	7.98088E-13	7.75688E-13	8.20132E-13	7.9923E-13	7.85845E-13	7.93371E-13	7.20891E-13	8.80761E-13	7.02347E-13	7.72588E-13	8.63188E-13	8.18371E-13	8.93017E-13	5.03502E-13
48.46875	4.73465E-13	5.31802E-13	5.10105E-13	5.43051E-13	6.25583E-13	6.27678E-13	6.8924E-13	6.53882E-13	6.09926E-13	7.28244E-13	6.69641E-13	7.0499E-13	7.69616E-13	6.79472E-13	7.70071E-13	7.80963E-13	7.90394E-13	6.50123E-13	7.51741E-13	7.306E-13	7.4151E-13	7.59993E-13	7.60615E-13	7.74902E-13	7.82321E-13	7.56913E-13	6.8282E-13	8.04988E-13	7.59143E-13	7.44107E-13	8.11078E-13	8.01107E-13	7.37971E-13	7.35164E-13	7.01304E-13	6.99601E-13	7.34032E-13	6.90572E-13	8.11487E-13	7.90513E-13	7.49123E-13	6.82573E-13	6.91342E-13	7.72092E-13	7.81447E-13	8.0518E-13	7.88234E-13	7.67852E-13	8.22264E-13	7.67016E-13	7.28476E-13	7.75189E-13	7.34416E-13	7.51078E-13	7.65178E-13	7.74236E-13	8.2126E-13	8.18109E-13	7.97687E-13	7.27846E-13	7.89702E-13	7.5772E-13	7.1426E-13	7.37534E-13	7.75072E-13	7.58095E-13	7.8401E-13	7.7122E-13	7.48474E-13	8.34472E-13	7.08852E-13	7.23981E-13	7.73993E-13	7.00482E-13	7.04484E-13	7.67407E-13	8.18224E-13	7.37068E-13	7.04962E-13	7.81018E-13	7.17174E-13	7.01253E-13	7.40186E-13	7.41091E-13	7.40764E-13	7.37937E-13	6.91474E-13	7.45183E-13	7.73924E-13	7.25417E-13	6.74035E-13	7.24886E-13	7.60032E-13	7.20593E-13	7.06012E-13	6.8461E-13	7.06731E-13	7.16078E-13	7.53014E-13	7.3665E-13	7.36946E-13	7.00473E-13	7.01998E-13	7.06395E-13	6.89147E-13	7.14773E-13	7.22142E-13	7.38445E-13	6.92289E-13	7.21915E-13	7.71216E-13	7.01061E-13	6.65843E-13	7.30083E-13	6.81868E-13	7.28495E-13	7.75594E-13	7.03598E-13	6.93086E-13	7.54915E-13	6.99588E-13	7.03766E-13	7.3838E-13	7.14781E-13	7.30864E-13	7.31038E-13	7.16386E-13	6.97433E-13	7.38892E-13	7.02474E-13	6.77115E-13	6.75998E-13	6.31416E-13	7.80734E-13	6.06457E-13	7.01192E-13	7.64016E-13	7.20884E-13	8.01897E-13	5.05451E-13
48.5	4.56922E-13	5.47068E-13	5.05441E-13	5.15287E-13	6.10875E-13	5.53639E-13	6.11232E-13	5.80149E-13	5.7176E-13	6.6145E-13	6.29957E-13	6.56112E-13	7.0049E-13	6.42203E-13	7.10275E-13	6.96598E-13	7.00343E-13	5.74323E-13	6.61659E-13	6.57682E-13	6.75506E-13	6.60794E-13	7.0129E-13	6.87467E-13	6.81423E-13	6.86095E-13	6.44823E-13	7.16206E-13	6.46447E-13	6.66436E-13	6.97019E-13	6.8781E-13	6.43531E-13	6.57716E-13	6.34709E-13	6.10419E-13	6.47101E-13	6.36986E-13	7.33111E-13	6.78175E-13	6.47466E-13	5.82193E-13	6.1701E-13	6.98459E-13	6.8861E-13	7.08864E-13	7.02877E-13	6.97725E-13	7.31727E-13	6.76277E-13	6.56471E-13	6.52732E-13	6.49282E-13	6.57877E-13	6.49077E-13	7.12066E-13	7.2651E-13	7.14422E-13	7.16989E-13	6.34832E-13	6.90074E-13	6.76451E-13	6.4432E-13	6.61822E-13	6.74625E-13	6.78049E-13	6.64638E-13	6.8339E-13	6.75531E-13	7.23011E-13	6.13584E-13	6.4748E-13	6.79727E-13	6.34634E-13	6.12321E-13	6.7572E-13	7.24871E-13	6.72261E-13	6.07053E-13	6.8839E-13	6.28229E-13	6.36714E-13	6.50507E-13	6.68212E-13	6.29567E-13	6.472E-13	6.52345E-13	6.354E-13	7.10925E-13	6.676E-13	6.13026E-13	6.58101E-13	6.73165E-13	6.39195E-13	6.46293E-13	5.96281E-13	6.36059E-13	6.44091E-13	6.65503E-13	6.48368E-13	6.48894E-13	6.20026E-13	6.25196E-13	6.50602E-13	6.40387E-13	6.19669E-13	6.48179E-13	6.6636E-13	6.04493E-13	6.33342E-13	6.60778E-13	6.05391E-13	5.97412E-13	6.68526E-13	6.11894E-13	6.51303E-13	6.8093E-13	6.38348E-13	6.23058E-13	6.77613E-13	6.35933E-13	6.07762E-13	6.63368E-13	6.51109E-13	6.48755E-13	6.76982E-13	6.63111E-13	6.33412E-13	6.73926E-13	6.34607E-13	6.06515E-13	5.85855E-13	5.57359E-13	7.02017E-13	5.28782E-13	6.45954E-13	6.69679E-13	6.2802E-13	7.20147E-13	5.0818E-13
48.53125	4.37392E-13	5.54593E-13	5.01769E-13	4.88576E-13	6.01552E-13	5.036E-13	5.48395E-13	5.38271E-13	5.47928E-13	6.11301E-13	6.00182E-13	6.16384E-13	6.28921E-13	6.1986E-13	6.44295E-13	6.15671E-13	6.35789E-13	5.33378E-13	6.02253E-13	5.90897E-13	6.34501E-13	5.93626E-13	6.55514E-13	6.21005E-13	5.91119E-13	6.45862E-13	6.11761E-13	6.32285E-13	5.63451E-13	6.12916E-13	6.18015E-13	6.09726E-13	5.78845E-13	6.04328E-13	6.14319E-13	5.59576E-13	5.79879E-13	6.10001E-13	6.69492E-13	5.92656E-13	5.82097E-13	5.22389E-13	5.73841E-13	6.39361E-13	6.2428E-13	6.37009E-13	6.30249E-13	6.5083E-13	6.45662E-13	6.28639E-13	6.08136E-13	5.67328E-13	5.84347E-13	6.03765E-13	5.82777E-13	6.52063E-13	6.61572E-13	6.37797E-13	6.51331E-13	5.90515E-13	6.20909E-13	6.30303E-13	6.00622E-13	6.18824E-13	6.03865E-13	6.31487E-13	5.90013E-13	6.19787E-13	6.35117E-13	6.30009E-13	5.44667E-13	6.13049E-13	6.24761E-13	6.01679E-13	5.56793E-13	6.34731E-13	6.43054E-13	6.35189E-13	5.62022E-13	6.29484E-13	5.6772E-13	6.08482E-13	6.03887E-13	6.03654E-13	5.74499E-13	5.88694E-13	6.30562E-13	5.67106E-13	6.745E-13	6.33647E-13	5.84542E-13	6.19428E-13	6.22029E-13	5.94732E-13	6.08953E-13	5.43486E-13	5.96117E-13	6.02505E-13	6.0686E-13	6.01579E-13	5.99433E-13	5.77964E-13	5.9073E-13	6.30068E-13	6.15053E-13	5.67618E-13	6.07162E-13	6.31258E-13	5.51873E-13	5.79253E-13	5.86005E-13	5.5049E-13	5.53627E-13	6.25491E-13	5.77597E-13	6.22019E-13	6.33957E-13	5.99001E-13	5.91152E-13	6.38713E-13	5.93487E-13	5.51051E-13	6.32117E-13	6.00117E-13	5.92276E-13	6.44164E-13	6.38558E-13	5.93664E-13	6.32914E-13	6.04942E-13	5.88376E-13	5.38886E-13	5.17806E-13	6.66586E-13	4.997E-13	6.20483E-13	6.05789E-13	5.68099E-13	6.71664E-13	5.18001E-13
48.5625	4.35698E-13	5.45692E-13	5.10312E-13	4.81813E-13	5.97722E-13	4.96722E-13	5.17458E-13	5.30556E-13	5.36723E-13	5.87201E-13	5.89296E-13	5.93493E-13	5.77526E-13	6.07878E-13	5.96427E-13	5.61799E-13	6.03157E-13	5.40847E-13	5.8201E-13	5.5154E-13	6.25691E-13	5.70083E-13	6.4002E-13	5.82259E-13	5.36111E-13	6.34108E-13	5.85644E-13	5.81403E-13	5.35102E-13	5.90729E-13	5.79282E-13	5.75569E-13	5.48847E-13	5.899E-13	6.17384E-13	5.56252E-13	5.45555E-13	6.09719E-13	6.38016E-13	5.55626E-13	5.59221E-13	5.10774E-13	5.68187E-13	6.08848E-13	6.03304E-13	6.0583E-13	5.89354E-13	6.38008E-13	5.89738E-13	6.23619E-13	5.93312E-13	5.41355E-13	5.52367E-13	5.88985E-13	5.76217E-13	6.05135E-13	6.46159E-13	6.06183E-13	6.18469E-13	5.9321E-13	5.99315E-13	6.16484E-13	5.97082E-13	6.03609E-13	5.72591E-13	6.22848E-13	5.71405E-13	5.94335E-13	6.3436E-13	5.90916E-13	5.23788E-13	6.29837E-13	6.18591E-13	5.93294E-13	5.50355E-13	6.29895E-13	6.00602E-13	6.27079E-13	5.66702E-13	6.16162E-13	5.54083E-13	6.14991E-13	6.02663E-13	5.66618E-13	5.79783E-13	5.72009E-13	6.29783E-13	5.44949E-13	6.54432E-13	6.30497E-13	5.97653E-13	6.0502E-13	6.03581E-13	5.83478E-13	5.91986E-13	5.31301E-13	5.9345E-13	5.90181E-13	5.89812E-13	5.94492E-13	6.02738E-13	5.74892E-13	6.07238E-13	6.36832E-13	6.17529E-13	5.63502E-13	5.96558E-13	6.32645E-13	5.4133E-13	5.73496E-13	5.66634E-13	5.49554E-13	5.42358E-13	6.09691E-13	5.79376E-13	6.25702E-13	6.23583E-13	5.95094E-13	5.89299E-13	6.32765E-13	5.84338E-13	5.40312E-13	6.40287E-13	5.81295E-13	5.73266E-13	6.32994E-13	6.33616E-13	5.86349E-13	6.23998E-13	6.11928E-13	6.03686E-13	5.29558E-13	5.22421E-13	6.69244E-13	5.28179E-13	6.24012E-13	5.82424E-13	5.56006E-13	6.6474E-13	5.38465E-13
48.59375	4.66552E-13	5.37373E-13	5.28932E-13	5.0502E-13	6.0001E-13	5.26739E-13	5.20265E-13	5.41635E-13	5.42564E-13	5.90629E-13	6.04704E-13	5.85712E-13	5.58223E-13	6.08112E-13	5.86694E-13	5.46713E-13	6.01774E-13	5.80851E-13	5.94454E-13	5.41067E-13	6.41602E-13	5.83766E-13	6.60641E-13	5.70527E-13	5.20054E-13	6.37604E-13	5.86414E-13	5.74982E-13	5.58575E-13	5.9996E-13	5.74721E-13	5.79993E-13	5.51936E-13	6.0698E-13	6.23565E-13	5.9087E-13	5.50807E-13	6.3014E-13	6.40183E-13	5.64712E-13	5.73643E-13	5.37823E-13	5.93012E-13	6.0812E-13	6.38921E-13	6.0872E-13	5.96624E-13	6.54083E-13	5.79722E-13	6.43605E-13	6.0795E-13	5.59862E-13	5.62468E-13	6.0854E-13	6.13143E-13	5.94014E-13	6.73169E-13	6.22194E-13	6.25433E-13	6.389E-13	6.17329E-13	6.28292E-13	6.2917E-13	6.09948E-13	5.84714E-13	6.4353E-13	5.98917E-13	6.13687E-13	6.71454E-13	6.14012E-13	5.57081E-13	6.74433E-13	6.52025E-13	6.12926E-13	5.93135E-13	6.48775E-13	6.10405E-13	6.54344E-13	6.14022E-13	6.46447E-13	5.92742E-13	6.49349E-13	6.42991E-13	5.73677E-13	6.2848E-13	5.95856E-13	6.54726E-13	5.73367E-13	6.65716E-13	6.69874E-13	6.45064E-13	6.28386E-13	6.11531E-13	6.06972E-13	6.11918E-13	5.57754E-13	6.24215E-13	6.13253E-13	6.11111E-13	6.28232E-13	6.6239E-13	6.02016E-13	6.66164E-13	6.63207E-13	6.50821E-13	6.02573E-13	6.14636E-13	6.72515E-13	5.71623E-13	6.16368E-13	6.0037E-13	5.98362E-13	5.75997E-13	6.30491E-13	6.23327E-13	6.46868E-13	6.48856E-13	6.42187E-13	6.14805E-13	6.63468E-13	6.16628E-13	5.76297E-13	6.7926E-13	6.11265E-13	6.02444E-13	6.5696E-13	6.58323E-13	6.18587E-13	6.55222E-13	6.56129E-13	6.34748E-13	5.52168E-13	5.6655E-13	7.03432E-13	6.00829E-13	6.54778E-13	6.02819E-13	5.89493E-13	7.03779E-13	5.5974E-13
48.625	5.13459E-13	5.47112E-13	5.4341E-13	5.41775E-13	6.11128E-13	5.75632E-13	5.48933E-13	5.59793E-13	5.69723E-13	6.16343E-13	6.45327E-13	5.96327E-13	5.81971E-13	6.35871E-13	6.24108E-13	5.71032E-13	6.3155E-13	6.38051E-13	6.34124E-13	5.59049E-13	6.72246E-13	6.21054E-13	7.05718E-13	5.92381E-13	5.49578E-13	6.55782E-13	6.31444E-13	6.12559E-13	6.14891E-13	6.47046E-13	6.04208E-13	6.14047E-13	5.95023E-13	6.44814E-13	6.51568E-13	6.56797E-13	5.99096E-13	6.66889E-13	6.76225E-13	6.10251E-13	6.17983E-13	5.97542E-13	6.44886E-13	6.39861E-13	7.23739E-13	6.43689E-13	6.57802E-13	6.98344E-13	6.20143E-13	6.85006E-13	6.46788E-13	6.13724E-13	6.22815E-13	6.62976E-13	6.81521E-13	6.3689E-13	7.25657E-13	6.7738E-13	6.73772E-13	7.29384E-13	6.65409E-13	6.74084E-13	6.93118E-13	6.48346E-13	6.36518E-13	6.87068E-13	6.62506E-13	6.76041E-13	7.40902E-13	6.92959E-13	6.40872E-13	7.29403E-13	7.0992E-13	6.70729E-13	6.83115E-13	7.10785E-13	6.72006E-13	7.18265E-13	6.97175E-13	7.22098E-13	6.68636E-13	7.1682E-13	7.21756E-13	6.37244E-13	7.04903E-13	6.54555E-13	7.14305E-13	6.57412E-13	7.33971E-13	7.53812E-13	7.21192E-13	7.05549E-13	6.57352E-13	6.7105E-13	6.83031E-13	6.25368E-13	6.92273E-13	6.87785E-13	6.69667E-13	7.12831E-13	7.71564E-13	6.66615E-13	7.472E-13	7.14861E-13	7.21758E-13	6.79942E-13	6.69327E-13	7.45729E-13	6.44148E-13	6.99351E-13	6.77795E-13	6.8213E-13	6.63066E-13	6.9015E-13	7.1905E-13	6.98075E-13	7.16803E-13	7.44539E-13	6.76086E-13	7.40894E-13	6.92877E-13	6.59631E-13	7.58193E-13	6.95011E-13	6.84763E-13	7.22796E-13	7.30885E-13	6.91648E-13	7.26953E-13	7.39215E-13	6.90258E-13	6.22417E-13	6.46864E-13	7.73886E-13	7.05717E-13	7.18079E-13	6.72391E-13	6.67953E-13	7.9312E-13	5.75998E-13
48.65625	5.46321E-13	5.64921E-13	5.42662E-13	5.6575E-13	6.39775E-13	6.38937E-13	5.97382E-13	5.90661E-13	6.13717E-13	6.58752E-13	7.13283E-13	6.37397E-13	6.59271E-13	6.98623E-13	7.02551E-13	6.3051E-13	6.89452E-13	7.19821E-13	6.97153E-13	6.20845E-13	7.25463E-13	6.79423E-13	7.713E-13	6.6169E-13	6.3369E-13	7.0167E-13	7.12982E-13	6.8842E-13	6.93066E-13	7.37005E-13	6.75444E-13	6.82938E-13	6.94303E-13	7.14788E-13	7.33038E-13	7.50325E-13	6.89501E-13	7.28573E-13	7.48E-13	6.99895E-13	6.91095E-13	6.94247E-13	7.31667E-13	7.16964E-13	8.23472E-13	7.16327E-13	7.64883E-13	7.77427E-13	7.02999E-13	7.63583E-13	7.16902E-13	7.17411E-13	7.38446E-13	7.54032E-13	7.87818E-13	7.35386E-13	7.96987E-13	7.63507E-13	7.62439E-13	8.57151E-13	7.47216E-13	7.64413E-13	7.99226E-13	7.34885E-13	7.23343E-13	7.57609E-13	7.63135E-13	7.7177E-13	8.34817E-13	8.09816E-13	7.68672E-13	8.07432E-13	7.87832E-13	7.63166E-13	8.12463E-13	8.29931E-13	7.82794E-13	8.16684E-13	8.05394E-13	8.38941E-13	7.67104E-13	8.28808E-13	8.25545E-13	7.61045E-13	8.12245E-13	7.4978E-13	8.12666E-13	7.86043E-13	8.53875E-13	8.70042E-13	8.3656E-13	8.30192E-13	7.60681E-13	7.77569E-13	7.97356E-13	7.41592E-13	8.10879E-13	8.18659E-13	7.71065E-13	8.47756E-13	9.10016E-13	7.80252E-13	8.486E-13	8.02166E-13	8.31054E-13	7.9629E-13	7.73093E-13	8.44296E-13	7.51272E-13	8.10907E-13	7.91928E-13	7.90625E-13	7.95924E-13	7.8655E-13	8.63469E-13	8.03603E-13	8.22673E-13	8.85571E-13	7.83725E-13	8.60729E-13	8.11985E-13	7.92531E-13	8.84907E-13	8.24753E-13	8.08767E-13	8.25562E-13	8.4696E-13	8.08393E-13	8.3464E-13	8.56576E-13	7.87273E-13	7.56509E-13	7.70275E-13	8.81743E-13	8.43685E-13	8.15921E-13	7.92193E-13	7.95743E-13	9.23908E-13	5.99806E-13
48.6875	5.57002E-13	5.69083E-13	5.30785E-13	5.7084E-13	6.87994E-13	7.16594E-13	6.67095E-13	6.51039E-13	6.6743E-13	7.21919E-13	8.16778E-13	7.17902E-13	7.78654E-13	7.82137E-13	8.08664E-13	7.18521E-13	7.75681E-13	8.32934E-13	7.77106E-13	7.38577E-13	8.26041E-13	7.74681E-13	8.74541E-13	7.86456E-13	7.63851E-13	7.8901E-13	8.11127E-13	7.97266E-13	8.03108E-13	8.66715E-13	7.90288E-13	7.9999E-13	8.51004E-13	8.3638E-13	8.70831E-13	8.64126E-13	8.19193E-13	8.28818E-13	8.54965E-13	8.42464E-13	8.0403E-13	8.31471E-13	8.56585E-13	8.47074E-13	9.20558E-13	8.28616E-13	9.00252E-13	8.91919E-13	8.20295E-13	8.88632E-13	8.36382E-13	8.76907E-13	8.98657E-13	8.79611E-13	9.34793E-13	8.78904E-13	8.9368E-13	8.84146E-13	8.9054E-13	1.00854E-12	8.68716E-13	8.95456E-13	9.54083E-13	8.69096E-13	8.61518E-13	8.63542E-13	9.05429E-13	8.942E-13	9.52615E-13	9.48003E-13	9.3645E-13	9.28615E-13	9.00696E-13	8.77898E-13	9.67025E-13	9.84255E-13	9.42037E-13	9.54255E-13	9.33307E-13	9.81609E-13	9.00096E-13	9.80071E-13	9.40055E-13	9.33953E-13	9.69303E-13	8.96901E-13	9.48401E-13	9.4266E-13	1.00092E-12	1.00453E-12	1.00049E-12	9.85488E-13	9.25585E-13	9.24901E-13	9.37762E-13	9.01147E-13	9.86379E-13	9.85695E-13	9.18503E-13	1.01562E-12	1.05779E-12	9.39188E-13	9.94352E-13	9.26784E-13	9.73148E-13	9.51349E-13	9.31864E-13	9.75297E-13	8.7646E-13	9.45689E-13	9.413E-13	9.26242E-13	9.65567E-13	9.219E-13	1.03931E-12	9.70348E-13	9.60555E-13	1.05088E-12	9.35712E-13	1.01192E-12	9.66974E-13	9.75806E-13	1.04741E-12	9.83064E-13	9.51305E-13	9.64296E-13	9.85463E-13	9.79116E-13	9.78171E-13	9.97705E-13	9.26949E-13	9.43019E-13	9.39141E-13	1.02078E-12	1.01349E-12	9.46836E-13	9.5969E-13	9.75801E-13	1.07274E-12	6.43748E-13
48.71875	5.57425E-13	5.58232E-13	5.23733E-13	5.7705E-13	7.45441E-13	7.96421E-13	7.58381E-13	7.51695E-13	7.35785E-13	8.16468E-13	9.51582E-13	8.38874E-13	9.13917E-13	8.80284E-13	9.34543E-13	8.37309E-13	8.97687E-13	9.71107E-13	8.77606E-13	8.98071E-13	9.85411E-13	9.28264E-13	1.02732E-12	9.63516E-13	9.28938E-13	9.25414E-13	9.26977E-13	9.41344E-13	9.61812E-13	1.03482E-12	9.38134E-13	9.6778E-13	1.04187E-12	1.00846E-12	1.0473E-12	1.00296E-12	9.87186E-13	9.70987E-13	1.00334E-12	1.02299E-12	9.76333E-13	1.00754E-12	1.01728E-12	1.0221E-12	1.04199E-12	9.8309E-13	1.05441E-12	1.04031E-12	9.83357E-13	1.05635E-12	1.01259E-12	1.07427E-12	1.07876E-12	1.03338E-12	1.10765E-12	1.05503E-12	1.03257E-12	1.04416E-12	1.05597E-12	1.18338E-12	1.03481E-12	1.05563E-12	1.14608E-12	1.04133E-12	1.07815E-12	1.01397E-12	1.08886E-12	1.05333E-12	1.10215E-12	1.11764E-12	1.14411E-12	1.09312E-12	1.0634E-12	1.02237E-12	1.14916E-12	1.15463E-12	1.15101E-12	1.13825E-12	1.09394E-12	1.15122E-12	1.09338E-12	1.1584E-12	1.07658E-12	1.14046E-12	1.18576E-12	1.10831E-12	1.13164E-12	1.13975E-12	1.16885E-12	1.1578E-12	1.2054E-12	1.16834E-12	1.13131E-12	1.11805E-12	1.106E-12	1.09111E-12	1.20729E-12	1.17053E-12	1.11395E-12	1.2066E-12	1.21861E-12	1.13547E-12	1.19429E-12	1.08505E-12	1.15325E-12	1.13833E-12	1.14444E-12	1.15929E-12	1.02472E-12	1.11345E-12	1.1304E-12	1.09979E-12	1.18463E-12	1.09877E-12	1.23539E-12	1.18679E-12	1.13408E-12	1.24748E-12	1.11925E-12	1.19525E-12	1.14164E-12	1.20308E-12	1.23383E-12	1.161E-12	1.10037E-12	1.14567E-12	1.14453E-12	1.20384E-12	1.16235E-12	1.15867E-12	1.10735E-12	1.16562E-12	1.14516E-12	1.18913E-12	1.20985E-12	1.11648E-12	1.1745E-12	1.2051E-12	1.23112E-12	6.97283E-13
48.75	5.53648E-13	5.47829E-13	5.30471E-13	6.07456E-13	8.06632E-13	8.70881E-13	8.7079E-13	8.89192E-13	8.37195E-13	9.4599E-13	1.09483E-12	9.98131E-13	1.05775E-12	1.01864E-12	1.07534E-12	1.00419E-12	1.06044E-12	1.1331E-12	1.02062E-12	1.07709E-12	1.18558E-12	1.14348E-12	1.21545E-12	1.18655E-12	1.13925E-12	1.10486E-12	1.08726E-12	1.1286E-12	1.17002E-12	1.24253E-12	1.11193E-12	1.17919E-12	1.2494E-12	1.21776E-12	1.25317E-12	1.18988E-12	1.19088E-12	1.15534E-12	1.20356E-12	1.22205E-12	1.21871E-12	1.22232E-12	1.22421E-12	1.23345E-12	1.2206E-12	1.18886E-12	1.23734E-12	1.23101E-12	1.21338E-12	1.27056E-12	1.23038E-12	1.29461E-12	1.27346E-12	1.20874E-12	1.29531E-12	1.25708E-12	1.23004E-12	1.23879E-12	1.25328E-12	1.39169E-12	1.25818E-12	1.23939E-12	1.3565E-12	1.25192E-12	1.35986E-12	1.21952E-12	1.30776E-12	1.27227E-12	1.28817E-12	1.33868E-12	1.38533E-12	1.28682E-12	1.26528E-12	1.22464E-12	1.37532E-12	1.36176E-12	1.40339E-12	1.36662E-12	1.30773E-12	1.37531E-12	1.34879E-12	1.37112E-12	1.2651E-12	1.37431E-12	1.44558E-12	1.37424E-12	1.37915E-12	1.40564E-12	1.37128E-12	1.35073E-12	1.43638E-12	1.38633E-12	1.35369E-12	1.36785E-12	1.32333E-12	1.31073E-12	1.45294E-12	1.38535E-12	1.36288E-12	1.43264E-12	1.41232E-12	1.36952E-12	1.42647E-12	1.28286E-12	1.3871E-12	1.35989E-12	1.40411E-12	1.40377E-12	1.22954E-12	1.33209E-12	1.3635E-12	1.32484E-12	1.46315E-12	1.31752E-12	1.45723E-12	1.43876E-12	1.34618E-12	1.48451E-12	1.33819E-12	1.41249E-12	1.32581E-12	1.46002E-12	1.45504E-12	1.37563E-12	1.27665E-12	1.37151E-12	1.34638E-12	1.45932E-12	1.38774E-12	1.35389E-12	1.34898E-12	1.43793E-12	1.38279E-12	1.37979E-12	1.4387E-12	1.33162E-12	1.43227E-12	1.46753E-12	1.42496E-12	7.37668E-13
