Mass	Ion Current
21.34375	6.602425854304594e-13
21.375	6.31168782603414e-13
21.40625	6.053972969634336e-13
21.4375	5.989750796048243e-13
21.46875	6.073296162853459e-13
21.5	6.207630980428758e-13
21.53125	6.526200478466915e-13
21.5625	7.292441932434113e-13
21.59375	8.524962420014548e-13
21.625	9.989718470840292e-13
21.65625	1.1576506897190142e-12
21.6875	1.3335084989365975e-12
21.71875	1.5178716573568951e-12
21.75	1.6937425854207655e-12
21.78125	1.862770354632559e-12
21.8125	2.0313356031975704e-12
21.84375	2.1847122635282323e-12
21.875	2.303706704565034e-12
21.90625	2.3849104115181152e-12
21.9375	2.435601850411806e-12
21.96875	2.4774253828963033e-12
22.0	2.5422348687992313e-12
22.03125	2.6315004862664804e-12
22.0625	2.6952366120186477e-12
22.09375	2.681242597737943e-12
22.125	2.5980253105101214e-12
22.15625	2.5053177848261e-12
22.1875	2.4452091827026345e-12
22.21875	2.4028919045487873e-12
22.25	2.3374574845136387e-12
22.28125	2.2210833432873e-12
22.3125	2.035078485937425e-12
22.34375	1.7676140499217619e-12
22.375	1.4389582190729722e-12
22.40625	1.1070147619765547e-12
22.4375	8.351549703536354e-13
22.46875	6.530980183744317e-13
22.5	5.445911733722997e-13
22.53125	4.750647574977562e-13
22.5625	4.272049836280545e-13
22.59375	4.0307739242705087e-13
22.625	4.005130916587968e-13
22.65625	4.027419944849925e-13
22.6875	3.9622848730345994e-13
22.71875	3.8894579289065756e-13
22.75	3.979208997896555e-13
22.78125	4.2383915929873617e-13
22.8125	4.5330029335190203e-13
22.84375	4.789913040856297e-13
22.875	5.003556163146738e-13
22.90625	5.119031826032738e-13
22.9375	5.084795431931077e-13
22.96875	4.960816371406274e-13
23.0	4.839509869236647e-13
23.03125	4.744675789411512e-13
23.0625	4.672303668094846e-13
23.09375	4.615454611382741e-13
23.125	4.5229008797768866e-13
23.15625	4.3545549111012605e-13
23.1875	4.178501891282521e-13
23.21875	4.085374887777965e-13
23.25	4.052748804952988e-13
23.28125	4.033608028749386e-13
23.3125	4.0869190627221275e-13
23.34375	4.2635049679086434e-13
23.375	4.434464948022132e-13
23.40625	4.4190104592049806e-13
23.4375	4.2518750022549345e-13
23.46875	4.13707886308054e-13
23.5	4.1862536657652494e-13
23.53125	4.356998973848586e-13
23.5625	4.605690286617337e-13
23.59375	4.996323450454088e-13
23.625	5.667493384320377e-13
23.65625	6.716582585247766e-13
23.6875	8.068510052791633e-13
23.71875	9.48741302533862e-13
23.75	1.0767430783792387e-12
23.78125	1.187726891664631e-12
23.8125	1.2926591221040784e-12
23.84375	1.4016552675466531e-12
23.875	1.5163455343789045e-12
23.90625	1.6325558526569806e-12
23.9375	1.7341859285396888e-12
23.96875	1.7967833167500946e-12
24.0	1.8165902809785806e-12
24.03125	1.8151090439705309e-12
24.0625	1.8069473868564945e-12
24.09375	1.7879485869273792e-12
24.125	1.7565610424541411e-12
24.15625	1.7238254009996345e-12
24.1875	1.6967316223900908e-12
24.21875	1.6676070246912644e-12
24.25	1.6251948788473247e-12
24.28125	1.562310502321862e-12
24.3125	1.4680360876581644e-12
24.34375	1.3265753513042045e-12
24.375	1.131969626540219e-12
24.40625	9.071586255619823e-13
24.4375	7.01648971129093e-13
24.46875	5.574429806642911e-13
24.5	4.886435223463992e-13
24.53125	4.977152587640199e-13
24.5625	5.91021318257362e-13
24.59375	7.796169851186086e-13
24.625	1.073291087082262e-12
24.65625	1.4620280897395532e-12
24.6875	1.9098102006093187e-12
24.71875	2.385931079443293e-12
24.75	2.8863380869409427e-12
24.78125	3.407836079299953e-12
24.8125	3.9205149543475315e-12
